# OpenQP radial SAP effective-charge table Z_eff(r)
# Source: Lehtola, JCTC 15, 1593 (2019), via pyscf.dft.sap_data
# Potential of atom Z at distance r:  V(r) = -Z_eff(r)/r
# Format: line 1 = 'zmax nr'; then nr r-values; then zmax rows of nr Z_eff values
36 1501
1.5305238158063199e+00 1.5306197816476299e+00 1.5307866890560800e+00 1.5310565148953701e+00 1.5314683449804001e+00 1.5320683261478301e+00
1.5329093510263601e+00 1.5340504776602000e+00 1.5355560939258499e+00 1.5374948442381000e+00 1.5399383431561700e+00 1.5429597069760601e+00
1.5466319400501500e+00 1.5510262172501099e+00 1.5562101075525601e+00 1.5622457860760099e+00 1.5691882829631900e+00 1.5770838172516599e+00
1.5859682623075400e+00 1.5958657865521200e+00 1.6067877091594100e+00 1.6187316052517999e+00 1.6316806890049600e+00 1.6456034961551100e+00
1.6604538798655799e+00 1.6761713259565600e+00 1.6926815853444701e+00 1.7098976133954800e+00 1.7277207979880500e+00 1.7460424506166801e+00
1.7647455280521600e+00 1.7837065460874999e+00 1.8027976419035801e+00 1.8218887377196600e+00 1.8408497557550001e+00 1.8595528331904800e+00
1.8778744858191101e+00 1.8956976704116899e+00 1.9129136984626900e+00 1.9294239578506001e+00 1.9451414039415800e+00 1.9599917876520501e+00
1.9739145948022001e+00 1.9868636785553599e+00 1.9988075746477600e+00 2.0097294972550399e+00 2.0196270214996201e+00 2.0285114665555000e+00
2.0364070008439699e+00 2.0433494977311502e+00 2.0493851762545998e+00 2.0545690665570602e+00 2.0589633437570098e+00 2.0626355768311000e+00
2.0656569406509901e+00 2.0681004395690601e+00 2.0700391898813200e+00 2.0715448061469601e+00 2.0726859327808098e+00 2.0735269576593298e+00
